CustomerID,Gender,Age,Country,City,BranchID,PaymentType,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Value_Tier
2954502837,Female,76,Germany,New Maryburgh,BR-001,Credit,2023-03-01,724,4,854.87,1,4,2,142,7,At Risk,Low Value
2954684779,Male,55,Brazil,Rio de Janeiro,BR-006,Instant,2023-10-22,489,2,1018.01,2,2,3,223,7,Lost Customers,Low Value
2955307153,Male,30,France,Paris,BR-002,Credit,2024-06-30,237,2,130.94,4,2,1,421,7,Potential Loyalists,Low Value
2956232858,Male,21,Germany,Berlin,BR-001,Instant,2023-11-29,451,2,670.78,2,2,2,222,6,Lost Customers,Low Value
2956275827,Other,24,Brazil,Rio de Janeiro,BR-006,Instant,2023-11-23,457,2,1572.22,2,2,5,225,9,Lost Customers,High Value
2956828811,Other,29,France,South Hollyshire,BR-002,Instant,2023-05-05,659,4,883.33,1,4,2,142,7,At Risk,Low Value
2957599527,,31,Invalid_Country,Toronto,BR-007,Credit,2023-12-27,423,4,625.27,3,4,1,341,8,Loyal Customers,Low Value
2959023505,Female,66,Canada,Toronto,BR-007,Credit,2023-04-16,678,0,800.03,1,1,2,112,4,Lost Customers,Low Value
2960385979,Male,48,South Africa,Cape Town,BR-003,Instant,2025-01-24,29,3,1075.07,5,3,3,533,11,Loyal Customers,Medium Value
2960762656,Male,44,Canada,Toronto,BR-007,Credit,2023-07-08,595,3,1323.93,1,3,4,134,8,At Risk,Medium Value
2960967952,Female,77,Brazil,Rio de Janeiro,BR-006,Instant,2023-10-03,508,3,1077.14,2,3,3,233,8,At Risk,Medium Value
2961874707,Male,58,South Africa,Cape Town,BR-003,Instant,2024-01-21,398,4,601.68,3,4,1,341,8,Loyal Customers,Low Value
2963388238,Female,33,Japan,Tokyo,BR-005,Instant,2024-04-03,325,5,931.96,3,5,3,353,11,Loyal Customers,Low Value
2964099234,Female,41,Germany,Berlin,BR-001,Instant,2024-04-17,311,4,1718.68,3,4,5,345,12,Loyal Customers,High Value
2964723462,Male,41,Germany,Invalid_City,BR-001,Credit,2023-09-07,534,1,1065.85,2,1,3,213,6,Lost Customers,Medium Value
2964757335,Other,58,France,Paris,BR-002,Instant,2024-02-01,387,2,1354.29,3,2,4,324,9,Need Attention,Medium Value
2965739266,Female,66,Germany,Berlin,BR-001,Instant,2024-12-23,61,3,999.18,5,3,3,533,11,Loyal Customers,Low Value
2967296184,Male,24,Brazil,Rio de Janeiro,BR-006,Instant,2023-07-07,596,2,1004.68,1,2,3,123,6,Lost Customers,Low Value
2967945865,Male,41,Singapore,Singapore,BR-004,Credit,2023-06-09,624,3,1068.47,1,3,3,133,7,At Risk,Medium Value
2968071891,Male,27,Germany,Berlin,BR-001,Credit,2023-04-08,686,5,1421.16,1,5,4,154,10,At Risk,High Value
2968226218,Female,61,Germany,Invalid_City,BR-001,Instant,2024-06-14,253,3,1306.08,4,3,4,434,11,Loyal Customers,Medium Value
2969404524,Male,25,Singapore,Singapore,BR-004,Instant,2024-04-23,305,5,813.16,3,5,2,352,10,Loyal Customers,Low Value
2970411977,Female,54,Germany,Invalid_City,BR-001,Credit,2024-04-10,318,5,741.75,3,5,2,352,10,Loyal Customers,Low Value
2970678817,Male,70,Germany,Invalid_City,BR-001,Credit,2024-05-03,295,2,1230.82,3,2,4,324,9,Need Attention,Medium Value
2970703228,Male,77,Brazil,Rio de Janeiro,BR-006,Instant,2024-03-22,337,1,595.86,3,1,1,311,5,Need Attention,Low Value
2970775130,Female,51,Canada,Estesburgh,BR-007,Credit,2024-11-09,105,3,1436.81,5,3,4,534,12,Loyal Customers,High Value
2970831871,Other,48,Germany,Berlin,BR-001,Credit,2024-03-02,357,3,589.46,3,3,1,331,7,Loyal Customers,Low Value
2971705774,Male,59,Singapore,Singapore,BR-004,Instant,2023-02-24,729,2,240.45,1,2,1,121,4,Lost Customers,Low Value
2971864793,Male,28,Singapore,Singapore,BR-004,Instant,2023-12-15,435,4,1354.6,3,4,4,344,11,Loyal Customers,Medium Value
2973095532,Other,73,South Africa,West Sandraberg,BR-003,Credit,2024-08-18,188,2,806.02,4,2,2,422,8,Potential Loyalists,Low Value
2974602871,Male,67,France,Paris,BR-002,Credit,2024-11-13,101,2,452.36,5,2,1,521,8,Potential Loyalists,Low Value
2974877148,Female,78,Germany,Berlin,BR-001,Instant,2024-05-14,284,2,700.5,4,2,2,422,8,Potential Loyalists,Low Value
2976777037,Female,72,South Africa,Cape Town,BR-003,Credit,2024-05-26,272,4,1049.56,4,4,3,443,11,Loyal Customers,Medium Value
2979215990,Female,63,Canada,Toronto,BR-007,Credit,2024-12-06,78,2,457.58,5,2,1,521,8,Potential Loyalists,Low Value
2980026430,Male,70,South Africa,Cape Town,BR-003,Credit,2023-05-13,651,4,896.13,1,4,2,142,7,At Risk,Low Value
2983682850,Male,66,France,Paris,BR-002,Instant,2023-10-06,505,5,947.58,2,5,3,253,10,At Risk,Low Value
2984781955,Female,26,Singapore,Singapore,BR-004,Instant,2024-06-25,242,5,1746.96,4,5,5,455,14,Champions,High Value
2984831131,Male,62,Canada,Invalid_City,BR-007,Instant,2024-01-06,413,3,496.4,3,3,1,331,7,Loyal Customers,Low Value
2986749778,Male,53,Canada,Toronto,BR-007,Instant,2024-08-05,201,2,999.47,4,2,3,423,9,Potential Loyalists,Low Value
2989199922,Female,47,Germany,Berlin,BR-001,Credit,2024-05-26,272,2,921.15,4,2,3,423,9,Potential Loyalists,Low Value
2989737115,Female,53,Singapore,Singapore,BR-004,Instant,2024-02-03,385,3,1389.84,3,3,4,334,10,Loyal Customers,Medium Value
2991124036,Female,44,Singapore,North Margaretside,BR-004,Instant,2023-10-29,482,6,833.09,2,5,2,252,9,At Risk,Low Value
2991212759,,63,Brazil,Rio de Janeiro,BR-006,Instant,2024-08-15,191,3,1210.71,4,3,4,434,11,Loyal Customers,Medium Value
2992524095,Male,41,Germany,Berlin,BR-001,Instant,2024-09-18,157,3,431.17,4,3,1,431,8,Loyal Customers,Low Value
2992604566,Other,32,Invalid_Country,Rio de Janeiro,BR-006,Instant,2024-05-27,271,3,567.88,4,3,1,431,8,Loyal Customers,Low Value
2993152304,Other,65,Brazil,Rio de Janeiro,BR-006,Credit,2024-03-25,334,7,773.56,3,5,2,352,10,Loyal Customers,Low Value
2997025846,Male,59,Singapore,Invalid_City,BR-004,Instant,2024-11-21,93,1,1139.25,5,1,3,513,9,New Customers,Medium Value
2998640774,,67,South Africa,Cape Town,BR-003,Instant,2023-05-18,646,0,1447.64,1,1,4,114,6,Lost Customers,High Value
2999449878,Male,44,Brazil,Rio de Janeiro,BR-006,Credit,2024-07-07,230,6,215.32,4,5,1,451,10,Loyal Customers,Low Value
3000367601,Male,49,Canada,Toronto,BR-007,Instant,2024-02-10,378,5,652.81,3,5,2,352,10,Loyal Customers,Low Value
3003334650,Male,59,South Africa,Invalid_City,BR-003,Instant,2024-09-20,155,3,664.31,4,3,2,432,9,Loyal Customers,Low Value
3003585008,Female,38,France,Kellymouth,BR-002,Credit,2023-05-08,656,5,1040.17,1,5,3,153,9,At Risk,Low Value
3004995483,Male,29,Brazil,Zacharychester,BR-006,Instant,2023-10-23,488,5,676.32,2,5,2,252,9,At Risk,Low Value
3005224427,Male,55,France,Invalid_City,BR-002,Instant,2023-09-18,523,6,380.96,2,5,1,251,8,At Risk,Low Value
3006885050,Male,59,France,Paris,BR-002,Instant,2024-07-13,224,0,1154.88,4,1,3,413,8,New Customers,Medium Value
3006950084,Male,68,Japan,Tokyo,BR-005,Instant,2024-08-24,182,3,572.29,4,3,1,431,8,Loyal Customers,Low Value
3008058087,,73,South Africa,Cape Town,BR-003,Credit,2023-06-19,614,3,1450.9,1,3,4,134,8,At Risk,High Value
3008851147,Male,61,Canada,Toronto,BR-007,Credit,2023-09-22,519,2,1171.24,2,2,3,223,7,Lost Customers,Medium Value
3009982475,Female,36,Canada,Invalid_City,BR-007,Credit,2024-08-19,187,2,826.05,4,2,2,422,8,Potential Loyalists,Low Value
3011631119,Male,48,France,Paris,BR-002,Credit,2023-07-01,602,2,975.82,1,2,3,123,6,Lost Customers,Low Value
3011838226,Male,42,Japan,Tokyo,BR-005,Credit,2024-12-02,82,3,1196.31,5,3,4,534,12,Loyal Customers,Medium Value
3013339375,Male,42,Japan,Tokyo,BR-005,Instant,2024-12-24,60,1,576.07,5,1,1,511,7,New Customers,Low Value
3014699083,Female,50,Canada,Jefferyfurt,BR-007,Instant,2023-09-14,527,3,263.93,2,3,1,231,6,At Risk,Low Value
3014790180,Male,29,South Africa,Cape Town,BR-003,Instant,2024-10-14,131,2,1018.11,5,2,3,523,10,Potential Loyalists,Low Value
3016017945,Female,40,South Africa,Invalid_City,BR-003,Credit,2024-11-14,100,1,1194.17,5,1,4,514,10,New Customers,Medium Value
3016146767,Female,23,Singapore,Singapore,BR-004,Credit,2023-03-12,713,6,1276.82,1,5,4,154,10,At Risk,Medium Value
3017983621,Female,24,Germany,Berlin,BR-001,Credit,2025-02-07,15,4,438.89,5,4,1,541,10,Loyal Customers,Low Value
3018704039,Female,73,Japan,Tokyo,BR-005,Instant,2025-01-06,47,1,1200.44,5,1,4,514,10,New Customers,Medium Value
3019139250,Female,47,Canada,Toronto,BR-007,Instant,2024-01-06,413,4,1258.87,3,4,4,344,11,Loyal Customers,Medium Value
3019417344,Male,69,France,Paris,BR-002,Instant,2024-12-10,74,6,865.74,5,5,2,552,12,Loyal Customers,Low Value
3019514658,Female,45,Brazil,Rio de Janeiro,BR-006,Credit,2025-01-30,23,1,93903.73,5,1,5,515,11,New Customers,High Value
3020602456,Male,25,Japan,Invalid_City,BR-005,Instant,2024-06-10,257,3,1252.44,4,3,4,434,11,Loyal Customers,Medium Value
3020903188,Male,58,Canada,Toronto,BR-007,Instant,2023-05-08,656,3,221.33,1,3,1,131,5,At Risk,Low Value
3021045434,Male,77,France,Paris,BR-002,Instant,2023-12-25,425,2,1381.97,3,2,4,324,9,Need Attention,Medium Value
3024042426,Male,20,Brazil,Rio de Janeiro,BR-006,Instant,2023-05-14,650,3,1043.95,1,3,3,133,7,At Risk,Medium Value
3025828541,Male,27,Japan,Tokyo,BR-005,Instant,2024-03-03,356,6,656.48,3,5,2,352,10,Loyal Customers,Low Value
3026336634,Male,22,Canada,Josephport,BR-007,Credit,2024-11-11,103,3,173867.08,5,3,5,535,13,Loyal Customers,High Value
3027143025,Other,46,Brazil,Rio de Janeiro,BR-006,Credit,2023-10-27,484,2,650.78,2,2,2,222,6,Lost Customers,Low Value
3027297809,Male,40,South Africa,Cape Town,BR-003,Instant,2024-10-28,117,4,359.65,5,4,1,541,10,Loyal Customers,Low Value
3029047798,Male,73,Brazil,Rio de Janeiro,BR-006,Credit,2025-01-27,26,6,943.76,5,5,3,553,13,Loyal Customers,Low Value
3029490858,Other,21,Canada,Toronto,BR-007,Credit,2023-06-13,620,10,1020.29,1,5,3,153,9,At Risk,Low Value
3032104143,,46,Canada,Toronto,BR-007,Instant,2024-10-26,119,3,1753.14,5,3,5,535,13,Loyal Customers,High Value
3032606936,Male,40,Germany,Berlin,BR-001,Credit,2023-02-28,725,5,1146.54,1,5,3,153,9,At Risk,Medium Value
3033299125,Male,59,Singapore,Singapore,BR-004,Instant,2023-08-12,560,4,812.94,2,4,2,242,8,At Risk,Low Value
3034493700,Male,70,South Africa,Cape Town,BR-003,Instant,2024-11-15,99,0,413.73,5,1,1,511,7,New Customers,Low Value
3036197213,Female,76,Japan,Tokyo,BR-005,Instant,2024-06-26,241,2,83934.99,4,2,5,425,11,Potential Loyalists,High Value
3036977217,Male,77,Japan,Tokyo,BR-005,Credit,2023-11-19,461,2,1291.71,2,2,4,224,8,Lost Customers,Medium Value
3037472226,Female,24,Singapore,Singapore,BR-004,Instant,2023-06-13,620,4,376.82,1,4,1,141,6,At Risk,Low Value
3037715434,Male,25,Singapore,Singapore,BR-004,Instant,2025-01-17,36,4,508.99,5,4,1,541,10,Loyal Customers,Low Value
3038453193,Other,76,France,North Michaelfurt,BR-002,Instant,2023-06-18,615,7,306.62,1,5,1,151,7,At Risk,Low Value
3038878833,Female,31,Canada,Toronto,BR-007,Credit,2023-06-18,615,4,128354.67,1,4,5,145,10,At Risk,High Value
3039879339,Male,79,South Africa,Cape Town,BR-003,Instant,2024-11-12,102,1,906.44,5,1,2,512,8,New Customers,Low Value
3039978659,Female,27,France,Fritzhaven,BR-002,Instant,2024-04-15,313,4,1054.44,3,4,3,343,10,Loyal Customers,Medium Value
3039984829,Male,42,Singapore,Singapore,BR-004,Instant,2024-11-08,106,10,571.29,5,5,1,551,11,Loyal Customers,Low Value
3040677744,Male,73,Singapore,Singapore,BR-004,Credit,2023-10-07,504,3,1252.98,2,3,4,234,9,At Risk,Medium Value
3041660006,Female,58,Germany,Lake Christopherhaven,BR-001,Credit,2024-05-23,275,3,1522.16,4,3,5,435,12,Loyal Customers,High Value
3046373924,Female,50,Germany,Berlin,BR-001,Instant,2023-03-14,711,2,1823.77,1,2,5,125,8,Lost Customers,High Value
3047187264,Female,33,Japan,Tokyo,BR-005,Instant,2024-02-20,368,4,982.08,3,4,3,343,10,Loyal Customers,Low Value
3047206703,Male,44,Japan,Invalid_City,BR-005,Credit,2024-04-11,317,3,1469.78,3,3,4,334,10,Loyal Customers,High Value
3050840012,Female,44,Brazil,Rio de Janeiro,BR-006,Credit,2023-07-14,589,6,943.8,2,5,3,253,10,At Risk,Low Value
3052488903,Male,71,Invalid_Country,Cape Town,BR-003,Instant,2023-05-22,642,4,1086.26,1,4,3,143,8,At Risk,Medium Value
3052801717,Male,59,Germany,Berlin,BR-001,Credit,2023-06-15,618,7,1143.15,1,5,3,153,9,At Risk,Medium Value
3054358113,Male,18,Brazil,Rio de Janeiro,BR-006,Instant,2024-11-11,103,3,1476.58,5,3,4,534,12,Loyal Customers,High Value
3054955228,Female,37,Canada,Toronto,BR-007,Instant,2024-05-18,280,2,1414.55,4,2,4,424,10,Potential Loyalists,High Value
3055560801,Female,32,France,Paris,BR-002,Credit,2024-03-05,354,3,658.5,3,3,2,332,8,Loyal Customers,Low Value
3055974352,Male,78,South Africa,Cape Town,BR-003,Credit,2023-07-08,595,1,736.73,1,1,2,112,4,Lost Customers,Low Value
3056573341,Female,77,Germany,Berlin,BR-001,Instant,2025-02-13,9,4,849.71,5,4,2,542,11,Loyal Customers,Low Value
3057047209,Female,68,Singapore,Singapore,BR-004,Credit,2025-02-19,3,2,1114.86,5,2,3,523,10,Potential Loyalists,Medium Value
3057433309,Female,35,Brazil,Rio de Janeiro,BR-006,Instant,2023-05-29,635,1,819.06,1,1,2,112,4,Lost Customers,Low Value
3058089709,Female,44,Brazil,Rio de Janeiro,BR-006,Instant,2024-01-07,412,6,849.55,3,5,2,352,10,Loyal Customers,Low Value
3059775921,Female,39,Canada,Toronto,BR-007,Instant,2023-08-23,549,2,78.55,2,2,1,221,5,Lost Customers,Low Value
3060902995,Female,78,Germany,Berlin,BR-001,Instant,2024-03-06,353,2,2153.62,3,2,5,325,10,Need Attention,High Value
3062718614,Male,43,Singapore,Singapore,BR-004,Credit,2024-07-14,223,4,267.25,4,4,1,441,9,Loyal Customers,Low Value
3065873959,Female,36,Brazil,Rio de Janeiro,BR-006,Credit,2023-12-31,419,2,84463.66,3,2,5,325,10,Need Attention,High Value
3065981747,Other,46,France,Paris,BR-002,Instant,2023-06-22,611,3,1116.62,1,3,3,133,7,At Risk,Medium Value
3066271565,Other,63,South Africa,Cape Town,BR-003,Instant,2024-06-15,252,2,1538.3,4,2,5,425,11,Potential Loyalists,High Value
3067065781,Female,49,Brazil,Rio de Janeiro,BR-006,Instant,2024-07-30,207,3,1023.26,4,3,3,433,10,Loyal Customers,Low Value
3067349243,Male,40,Canada,Toronto,BR-007,Credit,2024-08-23,183,2,420.5,4,2,1,421,7,Potential Loyalists,Low Value
3067522652,Male,34,Singapore,Singapore,BR-004,Instant,2023-09-15,526,2,353.94,2,2,1,221,5,Lost Customers,Low Value
3068990801,Female,55,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-03,172,3,1084.83,4,3,3,433,10,Loyal Customers,Medium Value
3070056398,Female,56,France,Paris,BR-002,Instant,2024-03-25,334,4,551.93,3,4,1,341,8,Loyal Customers,Low Value
3071820628,Female,42,South Africa,Cape Town,BR-003,Instant,2023-03-16,709,4,1053.25,1,4,3,143,8,At Risk,Medium Value
3073067776,Female,23,France,Paris,BR-002,Credit,2024-02-21,367,3,1149.39,3,3,3,333,9,Loyal Customers,Medium Value
3074196067,Female,27,Singapore,Singapore,BR-004,Instant,2023-03-20,705,3,977.68,1,3,3,133,7,At Risk,Low Value
3078718719,Male,58,Singapore,Singapore,BR-004,Instant,2024-05-29,269,2,1582.17,4,2,5,425,11,Potential Loyalists,High Value
3080111131,Female,36,Brazil,Invalid_City,BR-006,Credit,2023-12-30,420,4,355.6,3,4,1,341,8,Loyal Customers,Low Value
3081750300,Female,24,Germany,Berlin,BR-001,Credit,2025-01-09,44,6,1570.19,5,5,5,555,15,Champions,High Value
3081877143,Other,68,Germany,Berlin,BR-001,Instant,2024-06-09,258,2,616.67,4,2,1,421,7,Potential Loyalists,Low Value
3084768205,Male,44,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-05,170,1,1426.58,4,1,4,414,9,New Customers,High Value
3084812548,Female,78,Canada,Toronto,BR-007,Credit,2024-12-13,71,4,1205.55,5,4,4,544,13,Champions,Medium Value
3085192244,Female,28,South Africa,Cape Town,BR-003,Credit,2023-03-22,703,1,681.67,1,1,2,112,4,Lost Customers,Low Value
3085860367,Male,78,South Africa,Cape Town,BR-003,Instant,2023-11-08,472,4,1578.94,2,4,5,245,11,At Risk,High Value
3088124951,Female,47,Japan,Tokyo,BR-005,Credit,2023-11-20,460,6,67080.58,2,5,5,255,12,At Risk,High Value
3091127417,Male,60,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-22,550,4,1060.77,2,4,3,243,9,At Risk,Medium Value
3092515115,Male,72,Japan,Tokyo,BR-005,Instant,2023-05-04,660,9,1177.44,1,5,4,154,10,At Risk,Medium Value
3093941640,Female,30,Germany,Berlin,BR-001,Instant,2023-08-17,555,3,1510.57,2,3,4,234,9,At Risk,High Value
3094034192,Female,57,Canada,Johnsonberg,BR-007,Instant,2024-03-02,357,3,980.06,3,3,3,333,9,Loyal Customers,Low Value
3094342579,Female,73,Invalid_Country,Lake Ashley,BR-007,Instant,2023-05-27,637,5,1131.99,1,5,3,153,9,At Risk,Medium Value
3094372115,Male,77,Canada,Toronto,BR-007,Credit,2024-06-24,243,4,408.16,4,4,1,441,9,Loyal Customers,Low Value
3094852734,Male,43,Canada,Toronto,BR-007,Instant,2024-10-01,144,3,81447.28,5,3,5,535,13,Loyal Customers,High Value
3097102717,Female,32,Japan,Jillianborough,BR-005,Instant,2024-06-15,252,2,606.84,4,2,1,421,7,Potential Loyalists,Low Value
3097401430,Male,59,South Africa,Cape Town,BR-003,Instant,2024-05-12,286,2,121846.07,4,2,5,425,11,Potential Loyalists,High Value
3097457408,Female,63,South Africa,Cape Town,BR-003,Instant,2023-11-13,467,2,2308.22,2,2,5,225,9,Lost Customers,High Value
3101473246,Male,60,Invalid_Country,Cape Town,BR-003,Credit,2024-07-10,227,0,973.51,4,1,3,413,8,New Customers,Low Value
3101517362,Female,48,Japan,Tokyo,BR-005,Credit,2024-04-20,308,6,1381.2,3,5,4,354,12,Loyal Customers,Medium Value
3103464313,Male,40,South Africa,Cape Town,BR-003,Instant,2023-11-05,475,2,1408.05,2,2,4,224,8,Lost Customers,Medium Value
3105044433,Female,37,Canada,East Charlesfurt,BR-007,Credit,2023-10-25,486,3,508.34,2,3,1,231,6,At Risk,Low Value
3105871811,Female,25,Brazil,Rio de Janeiro,BR-006,Credit,2025-01-07,46,1,1529.02,5,1,5,515,11,New Customers,High Value
3106480918,Female,62,Canada,Toronto,BR-007,Credit,2023-05-29,635,4,1106.36,1,4,3,143,8,At Risk,Medium Value
3107281770,Other,23,Singapore,Singapore,BR-004,Instant,2023-05-16,648,2,1141.74,1,2,3,123,6,Lost Customers,Medium Value
3108036743,Female,43,Germany,Berlin,BR-001,Instant,2024-06-22,245,4,1353.13,4,4,4,444,12,Champions,Medium Value
3108095329,Male,35,South Africa,Cape Town,BR-003,Instant,2023-11-01,479,1,596.94,2,1,1,211,4,Lost Customers,Low Value
3108842869,Male,47,Japan,Tokyo,BR-005,Instant,2024-06-20,247,3,599.76,4,3,1,431,8,Loyal Customers,Low Value
3110627566,Female,29,France,Paris,BR-002,Credit,2024-12-06,78,3,1715.02,5,3,5,535,13,Loyal Customers,High Value
3112567699,Other,64,Canada,Toronto,BR-007,Credit,2024-10-11,134,1,1158.0,5,1,3,513,9,New Customers,Medium Value
3112683629,Female,44,Germany,Berlin,BR-001,Instant,2024-05-24,274,1,1294.08,4,1,4,414,9,New Customers,Medium Value
3113237772,Male,72,Brazil,Rio de Janeiro,BR-006,Instant,2023-07-02,601,3,733.48,1,3,2,132,6,At Risk,Low Value
3113961308,Female,30,France,Paris,BR-002,Instant,2024-06-05,262,1,1505.48,4,1,4,414,9,New Customers,High Value
3121242185,Other,47,Germany,Berlin,BR-001,Instant,2024-03-26,333,4,1482.09,3,4,4,344,11,Loyal Customers,High Value
3125242537,Male,57,Singapore,Singapore,BR-004,Instant,2024-11-26,88,4,1333.17,5,4,4,544,13,Champions,Medium Value
3127584070,Male,26,Canada,Toronto,BR-007,Instant,2023-08-03,569,6,824.02,2,5,2,252,9,At Risk,Low Value
3128857309,Female,73,Japan,Tokyo,BR-005,Credit,2024-03-27,332,3,910.64,3,3,2,332,8,Loyal Customers,Low Value
3129174244,Male,52,Japan,Tokyo,BR-005,Instant,2024-09-29,146,1,1098.66,5,1,3,513,9,New Customers,Medium Value
3129378245,Female,77,Japan,Tokyo,BR-005,Instant,2024-09-18,157,3,531.52,4,3,1,431,8,Loyal Customers,Low Value
3133001708,Female,57,Singapore,Invalid_City,BR-004,Instant,2024-07-03,234,1,1885.22,4,1,5,415,10,New Customers,High Value
3135189031,Male,60,France,Invalid_City,BR-002,Instant,2024-08-30,176,2,106922.73,4,2,5,425,11,Potential Loyalists,High Value
3135431136,Male,73,Brazil,Rio de Janeiro,BR-006,Instant,2024-05-15,283,6,1260.68,4,5,4,454,13,Champions,Medium Value
3136353608,Female,54,Brazil,Rio de Janeiro,BR-006,Credit,2023-04-02,692,5,1103.2,1,5,3,153,9,At Risk,Medium Value
3139902239,Male,79,South Africa,Cape Town,BR-003,Credit,2024-11-26,88,4,1317.39,5,4,4,544,13,Champions,Medium Value
3139968425,Female,74,Singapore,Singapore,BR-004,Instant,2023-12-20,430,6,621.18,3,5,1,351,9,Loyal Customers,Low Value
3140656748,Female,55,South Africa,Cape Town,BR-003,Instant,2023-09-17,524,4,440.7,2,4,1,241,7,At Risk,Low Value
3141042327,Male,22,Singapore,Invalid_City,BR-004,Instant,2024-05-22,276,3,248.01,4,3,1,431,8,Loyal Customers,Low Value
3144068994,Male,44,Germany,Berlin,BR-001,Instant,2023-04-08,686,4,804.85,1,4,2,142,7,At Risk,Low Value
3144387843,Male,25,France,Paris,BR-002,Credit,2024-12-19,65,6,664.61,5,5,2,552,12,Loyal Customers,Low Value
3144472357,Female,74,Brazil,East Jasonfurt,BR-006,Credit,2023-11-03,477,2,709.57,2,2,2,222,6,Lost Customers,Low Value
3145272569,Male,56,Germany,Berlin,BR-001,Instant,2023-09-06,535,6,175296.5,2,5,5,255,12,At Risk,High Value
3145612682,Female,32,Canada,Toronto,BR-007,Instant,2023-09-27,514,5,1547.25,2,5,5,255,12,At Risk,High Value
3146379092,Other,79,France,Paris,BR-002,Credit,2025-02-10,12,6,26.94,5,5,1,551,11,Loyal Customers,Low Value
3147295044,Male,38,Singapore,Singapore,BR-004,Instant,2024-10-26,119,3,1438.15,5,3,4,534,12,Loyal Customers,High Value
3148138387,Male,23,Brazil,Rio de Janeiro,BR-006,Credit,2024-01-06,413,3,1469.53,3,3,4,334,10,Loyal Customers,High Value
3148251847,Other,33,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-04,568,4,93435.57,2,4,5,245,11,At Risk,High Value
3148260901,Female,44,Brazil,Jamesland,BR-006,Credit,2023-06-19,614,2,1656.08,1,2,5,125,8,Lost Customers,High Value
3148544940,Male,46,Singapore,Singapore,BR-004,Instant,2024-06-22,245,3,119508.14,4,3,5,435,12,Loyal Customers,High Value
3149591553,Male,23,Brazil,Rio de Janeiro,BR-006,Credit,2023-09-13,528,4,1194.21,2,4,4,244,10,At Risk,Medium Value
